REVIEW_KEY,REVIEW_TEXT,AVERAGE_RATING,RATING_BAND,SEAT_TYPE,TYPE_OF_TRAVELLER,NATIONALITY,DOMINANT_TOPIC,TOPIC_LABEL,TOPIC_CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,ABSA_Seat_Comfort_score,ABSA_Cabin_Staff_score,ABSA_Food_score,ABSA_WiFi_score,ABSA_Entertainment_score,ABSA_Ground_Service_score,ABSA_Delays_score,ABSA_Value_score
1d7bb7161f2f237b4744c477e8e26681,Paris to Detroit. The seat and legroom were amazing. Cabin crew was not friendly at all. The food was delicious. WIFI was so fast. Bathrooms were dirty. The landing was a bit bumpy. IFE was okay.,4.14,good,Economy Class,Family Leisure,Turkey,3,Flight Delays & Scheduling,0.7777586183048723,0.5956,Positive,,0.0,,,,,,
1d973e5a0698b4e83ddc4c9a0c60a0d2,"Tokyo Narita to Manila. Flight crew looked very professional and were polite. Food was horrible, it was a southwestern US meal (?) and consisted of a hard corn mix, some kind of potatoes or starch, and chicken blob. The Delta One seat space was tiny! Not like any picture I have seen before as I made my selection to fly Delta.",2.17,medium,Business Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.6588230591599455,-0.7432,Negative,,0.0,0.0,,,,,
1de687e34de0da950816401e6d59731f,Dublin to Cancun via New York. Very impressed with this airline. Have travelled a lot and used many airlines but Delta was by far the easiest and most pleasant. Staff were extremely helpful efficient and apologetic at any delays. Made the journey so easy and hassle free. Many thanks,5.0,good,Economy Class,Couple Leisure,Ireland,3,Flight Delays & Scheduling,0.9663307487809967,0.9877,Positive,,0.211,,,,,,
1ec6f9cb57a1fdaf125346542e3fe885,"This past Sunday was one of my worst experiences on Delta. The plane was completely overbooked and the flight attendant was rude. I was sitting in the back row and before going down we were not informed that all over head storage was completely full. So instead a rude flight attendant tells me to stand to the side and wait with my carry on out of everyone’s way. Well I was still in your customers way and had them angrily telling me to move. I then waited for everyone to be seated and they made me carry my bag back to the front of the plane before I was able to be seated. All while being 6 months pregnant, they could of been friendly and they also could of taken my bag for me instead of making me stand in the aisle. Now I have another flight this weekend with Delta and I’m not looking forward to it.",1.0,bad,Economy Class,Solo Leisure,United States,2,Customer Service & Staff,0.45692307021646955,-0.8344,Negative,0.0,0.0,,,,,0.0,
1eedd76787af03c12d229a94e6388a76,Flew Tampa to Milwaukee. Wanted to give them another chance but was left with another disappointing trip. Bags were left in the rain after we were rushed to get on a plane that didn’t take off for another hour and a half. All our clothes are soaked and this will be the last time flying with Delta Air Lines.,1.0,bad,Economy Class,Business,United States,5,WiFi & Entertainment,0.6219918200545852,-0.5859,Negative,,,,,,,,
1f0cbf22e9286dd5c8d39c8a02b6567f,"Atlanta to Buenos Aires. Completely horrendous. Delayed on first leg only to be more delayed on longer route. Not only delayed for an hour and half a gate but tv screen in op. Flagged down two stewardess who sighed when I asked about screen. Mobile to Atlanta flight one hour behind with a stewardess that shouted rudely over the mic for a passenger to sit down, not use the restroom. We had been sitting in the plane for over 45 minutes. Now trying to leave Atlanta. Same rude attendants, broken in flight display and stewardesses who could care less. Been thru this many times with Delta and will drive to another departure city so I don’t spend my money with this crew. Terrible!",1.33,bad,Business Class,Business,United States,2,Customer Service & Staff,0.34591888777058427,-0.9538,Negative,,-0.229,,,,,-0.226,
20043bbd886b697e95474fc0e7de088c,"Another older, worn down 767 on a Delta International Flight. That makes a perfect trifecta for the year, London, Paris and Narita/Singapore. All with run down 767's, full of flat hard cushions, broken USB ports, glitchy touch screens that take you 15 minutes to select a movie. Last week they only had enough meals for half of coach. They blamed it on the contractor who provides the meals, although it could have been caught if they had checked it. Their inability to board a flight on time probably precludes the Flight Attendants from being able to double check the ""Contractors"". Thank goodness for their partner airlines, like KLM, they have newer planes, and are much more pleasant to fly. I see no value in being a Diamond Medallion on Delta Airlines. Stick with the discount airlines, at least you know what you are getting. Signed, Delta Diamond.",1.86,bad,Premium Economy,Business,United States,3,Flight Delays & Scheduling,0.5572540121607404,0.762,Positive,-0.051,,0.0,,0.0,,,
208ec067f915814001d1af736be55bfb,"London to Costa Rica via Atlanta. When I booked tickets on the Delta website earlier this year to fly from London to Costa Rica I got all the way to the final screen without any problems only to find that when I clicked 'Buy' a pop up screen appeared telling me that there was now a high demand for these seats and if I wanted them I'd have to pay a couple of hundred dollars more. Delta might find this to be a great way to screw extra money out of your customers (and after all, they are an American company) and it might even be legal; but it's dishonest, unethical and just plain wrong. I've never known this from any other airline in over 40 years of flying. Secondly, as we flew over the Atlantic my wife and I were on the extreme right hand side of the plane, the guy on the same row in seat A had his window open - everyone else had their windows closed as the sun was low and very bright. This caused everyone in the row to have very bright sunlight in their eyes, we all complained to the stewardess who told us that the guy needed to work on his computer and so needed the window open to see the keyboard, I have to note that the window was partially closed so there was no sunlight in his eyes, just everyone elses. No matter how many times we complained the stewardess refused to tell the guy to close the window, so this went on for several hours, it made it difficult to see the entertainment, it made it impossible to sleep and it  made the whole experience very unpleasant.  Given the way several US airlines have treated their passengers over the past year I doubt that I'll ever fly on an American carrier again, they obviously don't care about passengers. As a further point, Atlanta airport is the biggest dump I've ever had to spend any time in, I'll avoid it like the plague in future",1.67,bad,Economy Class,Couple Leisure,United Kingdom,3,Flight Delays & Scheduling,0.4629936929971122,-0.9803,Negative,,,,,0.0,,,-0.051
21cb093b401057d674be42f5faa7d39e,"New York LGA to Charlestown. When I booked the trip I paid one price for myself and a higher price for my mom’s ticket. I was unhappy to over pay for her ticket and had planned to call for a price adjustment on that. By the time I called I checked the current price and it was $30 less than my original ticket and $80 less than my mom’s ticket. When I called to request a price adjustment the lady refused. I think that is a horrible business practice. Southwest would credit me in a minute no questions asked. Instead this lady tries comparing my purchase to buying a pair of jeans at final sale?! It’s not a pair of jeans, it’s a flight that hasn’t even been taken yet! I think it’s disgusting to do that and will never fly Delta again as a result! Don’t think that is worth the price adjustment!",1.0,bad,Economy Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.521253763276898,-0.8788,Negative,,,,,,,,0.0
22cc5d5a1912ccbad3984e5debf98a4f,New York to Charlotte. I will never fly Delta again. The trip out was a nightmare. The trip home was even worse. The attendant had an attitude and raised her voice at me. The bags that are considered carry on and were not a problem on our Delta flight out are now an issue and we were told we should have paid to have them checked. Never again. Flying isn’t a cheap venture and I will go spend my couple hundred dollars elsewhere.,1.5,bad,Economy Class,Family Leisure,United States,2,Customer Service & Staff,0.5395060455389674,-0.2124,Negative,,0.0,,,,,,
22d10c4c21253a31e0216872e4f78438,"Delta Air Lines is the worst airline of all time. I cannot believe how they over book their flights and seats that were paid for months ago are now in limbo, that is messed up. I bought 2 tickets with the intent to sit next to my fiance and instead I was placed sitting across the aisle in the middle of two passengers, people I do not know. This type of insecurity and un-reliability is extremely poor. I will never fly again with Delta.",1.0,bad,Economy Class,Couple Leisure,United States,2,Customer Service & Staff,0.5501307932866263,-0.9134,Negative,,,,,,,,
238336084fdeeb448ec1c37d390cb54b,San Francisco to Orlando. Great service. Staff is very friendly and supportive. At first we didn't have a seat assignment. Then as a family with kids received almost entire row in comfort+. Checked carry one and forgot to pull out headsets. Crew gave us free of charge the Delta ones.,4.5,good,Economy Class,Family Leisure,United States,3,Flight Delays & Scheduling,0.4522200182666759,0.9419,Positive,,0.0,,,,,,
23d341d29694af3699e9098161e061f5,"Pittsburgh to Aruba via New York. I have had good experiences in the past with Delta, but this time was the worst. Though it was not their fault there was fog and we couldn’t land, we missed our connecting flight at the JFK airport, and that’s where I had issues. The next flight out was the next morning, we had to get a hotel which was fine, our luggage was no where to be found. We asked for the luggage to be pulled we waited an hour and a half, and found one of our bags out of four. The issue I had was no one was watching the pulled bag area. My brother who’s bag was pulled was sitting in the middle of the terminal unattended. We walked over to the bag and sure enough it was his. No one checked his bag ticket and no one even saw him take it. Very disappointed, and still waiting on three of our four bags, 3 hours later.",1.4,bad,Economy Class,Solo Leisure,United States,0,Luggage & Baggage,0.6321839704107988,-0.9456,Negative,,,,,,0.0,0.0,
23de297b99d27c207db847ec5504ab83,"Flew San Francisco to Atlanta. I booked Delta Air Lines with the impression that Atlanta is their headquarters. Their app on iOS is useless. Gate details, seat number were never updated! You have to visit their website to check-in the flight. Cannot be done through app. Make sure that you sign up for alerts. The seats in economy were cramped just like every other airlines. As soon as they turned on the AC, air inside started smelling gas. That alone made me feel like running out of the plane. Flight was delayed by more than 1 hr. Then waited for another hour for takeoff. During the flight, entertainment provided was ok (movies, TV, games) like every other airline. Landing was big problem compared to the other airlines I have travelled (American, Virgin).",2.33,medium,Economy Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.6245311620521371,0.784,Positive,0.0,,,,,,,
24a3ce9aeb0dd61481ca144b2d9d221a,"Detroit to Los Angeles. Our Delta experiences have always been lackluster but these past 2 trips have been horrible. We consider ourselves to be consistent flyers of Delta (4 flights a year) and seem to be considered part of the “lower class” in their terms. Being forced to fly in zone 4 everytime has began to reveal the garbage service of Delta. Using zone 4 we NEVER get to bring out bags on board and always have them checked in. Zone 4 also NEVER gets to choose where we sit and get our entire family split and stick in the middle seat all through the plane. Our trip from Washington DC to Detroit was a short bearable trip as it was an hour but this past trip was horrible as having my children with randoms spread across the plane is a horrible way to treat a family. Upon calling to fix our seating the situation got worse, the computer system told us they would call us back in 3 hours . This is ridiculous customer service. They finally called back and told us we could switch with other passengers but NO ONE wants to switch seats to sit in the middle and we were stuck in our horrible seats. This is how Delta treats it’s frequent flyers. Don’t bother trying to be loyal to them. They will never be loyal back to you!",1.0,bad,Economy Class,Family Leisure,United States,0,Luggage & Baggage,0.42161324562390573,-0.9897,Negative,,,,,,,,
24e3bf8d96e4556f664040e9cdc694f6,"Atlanta to Hartford. Customer service at the gate was lacking to say the least. I waited in line for 25 minutes to ask a question about figuring out my seat assignment as my ticket said to check in at the gate for my assigned seat. Staff stated multiple times that there was “no need to stand in line if you have questions about the flight as I won’t be open to questions about this flight for another 10 minutes”. The flight she was talking about was headed to Florida and was not my flight. I continued to wait patiently as she continued to repeat her statement about not waiting in line for questions. Finally I said to her that I had a question about the next flight out, not the current one. To which she replied, well I don’t know anything about that flight. My response was to ask her if she knew anything about the gate check in seating and how that works as I’ve never encountered that before. And her response was beyond dismissive and rude. She waved her hands on the air saying “how would I know anything about that, just go to customer service” as she walked away from the gate with a line of at least 4 customers behind me. She is an extremely poor representation of Delta and, in my humble opinion, should not be working anywhere with people or customer service. She was offensively impolite, snide, and I was left unhelped in any way. Based on my interaction alone I would not recommend Delta to anyone.",2.5,medium,Economy Class,Solo Leisure,United States,2,Customer Service & Staff,0.4956497957126312,-0.93,Negative,,0.0,,,,,0.0,
25d417be89cd4cd8eef4c03db9f634ea,"Montego Bay to Atlanta. Air France flight operated by Delta. Our flight on November 12, 2018 was planned for 4:42pm. Due to a technical issue, the plane didn't take off and another one was sent from Atlanta. The so-called ""rescue"" plane didn't take off from ATL before 8pm and we only left MBJ at 00:15 on the 13th. In consequence we spent the whole day at the airport (we arrived at 2:15pm). We weren't offered to stay in a hotel close by and I even had to ask the staff for something to eat. We landed in Atlanta around 3am and were charged a no show fee at the hotel. We also had to pay for the transport to the hotel as airport shuttles don't run at this time. AF customer service that's supposed to take care of that refused to compensate us as it is a US company operating a US flight. Doesn't matter that we booked from Air France. Is it really our problem that they delegate the flight to a partner? Even scarier: that ""technical"" issue was apparently a leak that prevented the plane to take off, however the plane just flew from ATL. So, there's no customer service but there's also no maintenance!? Cheap ass airline we will never fly again.",1.0,bad,First Class,Couple Leisure,France,5,WiFi & Entertainment,0.6931583471274968,-0.9007,Negative,,0.0,,,,,,
261eadb062bef5e1355d9e38738943cf,Boston to San Francisco. I’ve flown over 100 times and this weekend is the first time I’ve used Delta. One of the most regrettable travel decisions I’ve ever made. They are the most incompetent airline available. It’s impossible for them to do their jobs properly so that’s people may have a stress free trip.,1.0,bad,Economy Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.8357565172639574,-0.7569,Negative,,,,,,,,
2693b4f4f57b919ed7ed3691ca737589,"Orlando to Minneapolis. Delta used to be one of the best airlines apart from Alaska, they used to take customer service seriously. I haven’t flown much in the last several years but due to work I am beginning to travel on a weekly basis. Delta has obviously gone downhill in the last several years. Not putting families together when flying, not able to assist with seat changes to accommodate families, and this entire process change. This will be my very last flight with this company. It’s sad how they’ve taken Northwest Airlines amazing customer service aspects and simply thrown them down the drain. What a shame.",1.0,bad,Economy Class,Business,United States,3,Flight Delays & Scheduling,0.3913271043900087,-0.2144,Negative,,,,,,,,
26ea414f5f9fc400162a3b7d37ec4dc3,"Customer service was horrible once I reached Atlanta. I went from smiles and people willing to lend a hand to help us find where we were going to Delta employees who look at you not smiling, not engaging at all in conversation for directions, a lady who told me to keep watching the board for help and walked off. So very unprofessional! I loved my flight until I reached Atlanta and there found out I'm only a number.",3.71,medium,Economy Class,Couple Leisure,United States,0,Luggage & Baggage,0.7421200601869702,0.847,Positive,,,,,,,,
27594154a35526c6bd6709ea0b4ca7b1,"Minneapolis to Fargo. This is the worst flight I have ever been on, and I have been on many flights throughout my life. After traveling more than 10 hours through the UK and Amsterdam (and waiting for another 10 hours in airports) we arrived in Minneapolis. We only had one more hour to go before being able to get home and go to sleep, when Delta happened. Despite troublesome weather, we were still set to depart on time, which was a relief - at first. We boarded the plane, as normal, and then waited. For more than two hours. No acknowledgement was made by Delta that this flight would be late; instead, they kept stating that it would only be another ""10 minutes"" before we could take off. Ten minutes turned into changing the route, having to add fuel (a 45 minute venture) and adding half an hour to the new flight time. Don't fly with Delta. Instead of taking ownership over their mistakes (like not marking the flight as delayed or boarding us despite bad weather) they will instead treat their passengers horribly when they try to figure out what is going on and respond rudely when the passengers question when they will be leaving. Worst flight of my life, and I do not recommend.",1.0,bad,Economy Class,Solo Leisure,United States,5,WiFi & Entertainment,0.6899376064892402,-0.8644,Negative,,,,,,,0.0,
27e56db143ca5c5df73ffb737625933a,"New York JFK to San Francisco. I had a pretty good experience with Delta! I flew JFK to SFO and my experience was pretty seamless. Great IFE and probably the best food I had on a domestic flight, I was actually impressed by the quality of it. Will definitely fly again.",4.43,good,Economy Class,Solo Leisure,France,3,Flight Delays & Scheduling,0.9635238659945827,0.9741,Positive,,,0.318,,,,,
282dcb3e045756e3b4cc81773a821c96,"This is the first long-haul flight from Haneda to Minneapolis–Saint Paul Airport. I sat at 51J next to two windows and the width of seat is large enough for me. The pilots did very well to inform the passengers and also reduce the effect of turbulence. There were one dinner after taking-off, one breakfast during flight, and one lunch before landing. These dishes were good and the snack was also great. I was impressive by the internet connection during the flight, even over the Pacific. That was a wonderful experience since I can keep connecting with my family, my friends, and others via the internet. For entertainment, there were many latest films and videos, especially I liked the documentary videos. Summary, even though I just flew in economy class, this was a wonderful experience.",4.57,good,Economy Class,Business,Japan,3,Flight Delays & Scheduling,0.683258776509849,0.9819,Positive,,,0.0,,,,,
28303ebea0fa1b9445b0c4ce79676273,"Honolulu to Santa Ana via Seattle. Delayed in Seattle for 5.5 hours and offered no compensation for expenses incurred because of the delay. To make matters worse, they kept telling us we’d be leaving in 45 mins, so many of us didn’t know we could/should make other arrangements. On the flight from Hawaii, we were delayed an hour (stuck on a hot plane). Attendants served water to the front of the plane twice, but didn’t serve economy anything during the delay or at all until 2 hours into the flight. Parched and miserable! Delta, please learn to be professional and check for necessary repairs well before your flight leaves.",2.71,medium,Economy Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.6401469458711959,-0.8221,Negative,,0.0,0.0,,,,-0.226,
283ed620f25f5cf39d7c27300d7c425a,"Atlanta to Savannah. Delta has no sense of customer service at all. I purchased 5 first class tickets from Georgia to Colorado with a connection in Atlanta. Circumstances led my sister to need to fly out of Atlanta and return in Atlanta. (We knew we were losing the extra money for her Savannah flights but she was keeping her same seat on her Atlanta flights) I waited on hold for three hours to let Delta know she will no longer need the flights I paid for from Savannah to Atlanta and from Atlanta to Savannah. I was then informed it would cost an additional $448 to allow her to check in in Atlanta. As a result, she drove 3.5 hours to Savannah to make the Savannah flight. The day before the flight, I tried to check all of us in; however, my sister was no longer on the itinerary anywhere. So i waited an additional 1.5 hours to see why she was no longer on the itinerary. Turns out the delta rep who tried to change her flight information gave her a different itinerary number. To compensate, Delta gave us a $100 voucher to use to purchase any delta tickets. On the flight home she did not board as she needed to stay in Atlanta. So I allowed my nephew to sit in her seat that I already paid for. Deltas employees then made him get up and go to his assigned seat in the main cabin so one of their pilots could sit in the first class seat I paid for! Very unfortunate that Deltas employees choose to make sure they are comfortable rather than the paying customers. Extremely disappointed in this airline. I will not be recommending this airline and will try to avoid using Delta for future flights.",2.5,medium,First Class,Family Leisure,United States,5,WiFi & Entertainment,0.5471875380351576,-0.9139,Negative,0.0,,,,,,0.0,-0.191
2863388524146691a19d519474ec4b1c,Delta has always earned my praises for their customer service until today. They seated our 5 year old in the exit row with us then reseated him by himself. The flight attendant refused to help and told me to exit the plane and speak to the gate agent who also refused to assist. There were 20 open seats on the plane two in the “comfort area” which they refused to let us use. Second leg my daughter was seated two rows from her two year old. Ended up there were duplicate tickets and she had to put him on her lap for a two and a half hour flight. Keep in mind she paid for a seat. No customer service in either case. I wouldn’t recommend Delta to anyone traveling with children.,2.5,medium,Economy Class,Family Leisure,United States,0,Luggage & Baggage,0.46461658437430897,0.2023,Positive,0.0,-0.296,,,,,,
294cf12fce6b945b0327c206c6e22552,"I recently flew from Minneapolis to Singapore with Delta. Mistakes happen in life, and this time Delta made a (from my understanding) fairly rare error resulting in my luggage being lost for a month. I realize this happens from time to, but expect when it does for it to be handled professionally. I have never seen such inadequate and unprofessional management of what one would assume to be a simple situation. Repeatedly my Delta agent simply ignored my requests for information related what Delta was offering to cover and what they were denying—I still have no idea what exactly is being covered. Furthermore, the agent ignored my requests for a phone call--when she final addressed the request she said the time difference was too great despite my offering to take the call at any time no matter how inconvenient it was for me. I had to drive the entire conversation with the agent frequently taking over a week to get back to me even after multiple follow-up emails from my end. I spent about 15 hours of my own time handling this situation and in the end Delta provided me with a $250 voucher for the $2,000+ ticket and is covering 75% of my cost and the damage to my personal things. If Delta actively employees a strategy of confusion and incompetence to reduce costs, they nailed this case.",2.83,medium,Economy Class,Solo Leisure,Singapore,0,Luggage & Baggage,0.3658289837491854,-0.9622,Negative,,,,,,,,
29513ad047134edc6c989a74cea93505,"Cleveland to Seattle via Atlanta. Extremely disappointed with the ground crew and maintenance of Delta in Cleveland. Had to abort flight just before we got to the end of runway due to a maintenance error that was not even clarified on. We ended up spending about 2 hours in the plane with no AC as a result. I made it to my next Delta flight destination with 3 min to spare, only to be told I can’t go on the plane 100ft in front of me. It may have been a different story if the ground crew was not so lackadaisical back in Cleveland. Will not be flying Delta again.",2.8,medium,Economy Class,Solo Leisure,United States,5,WiFi & Entertainment,0.6029955128340818,-0.6749,Negative,,,,,,,0.0,
2b23cda04eb632382609d2e4b23548d8,"Atlanta to Houston. My family and I experienced unprofessional customer service by the flight attendants of this flight. My family and I had a very rough ten hour trip on our first flight since we had a connecting flight from AeroMexico to Atlanta. We did not expect this type of treatment. During the one hour flight from Atlanta to Houston we experienced behavior that consisted of loud conversations in the back of the plane and rude responses when ask to be attended. By rude responses we would be answered with words such as ""cool"" and ""move"". At some point my family and I didn't even want to be approach by them, that's the kind of discomfort we felt to display towards them. The pilot on the other hand gave us a smooth flight and accommodation.",4.14,good,Economy Class,Family Leisure,United States,3,Flight Delays & Scheduling,0.532134943304543,-0.7972,Negative,,,,,,,,
2b3917fa36e30e0e117480a32a41aaab,"Flew New York City to Washington, D.C. . What a poor airline! First of all, even if you are Gold Member of Flying Blue you cannot have access to the Delta lounge at JFK Terminal 4, because you are flying on domestic route. What is this policy? It is not written in any place of their lounge? Also United and Air France are not working like that. Thank you Delta Air Lines for taking care of your customers. Secondly, flight has been delayed 2h30 for a flight duration of 45min. No excuse from Delta Airlines. Incredible how Delta are not respecting their customers, and especially their Gold Member Flying Blue customers.",1.43,bad,Economy Class,Business,United States,3,Flight Delays & Scheduling,0.6461452618583845,-0.276,Negative,,,,,,,-0.113,
30b59e896f6101216484e8e6203a234d,"Chattanooga to Newark via Atlanta. The terminal in Chattanooga had two chargers for the whole flight, I left my jacket at a seat and crowded around the charging station with everyone else. I forgot my jacket with house keys and upon arrival at Atlanta half an hour later tried to call into Chattanooga to ask the attendants to pickup the jacket. I asked several attendants and a customer service manager in Atlanta for help, but no one could be bothered, just said to file a report online. Delta never picked up the jacket, or what they did with an old Army coat I will never know. Very disappointed, they could care less about the passengers. I had to replace my house keys and business keys.",1.8,bad,Economy Class,Business,United States,0,Luggage & Baggage,0.5689169371567712,0.6195,Positive,,0.0,,0.0,,,0.0,
30e86624b648adb37bbffc73ef13cddc,"Raleigh Durham to Hartford. I have been waiting a long time to try first class and I was so excited and now I’m so disappointed. I had an okay meal and drinks but North Carolina doesn’t even offer sky lounge which I was looking forward to! The food, drinks, and seating were not good enough for the amount of money it costs. Wont be back with Delta. So disappointing",1.43,bad,First Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.5556587384535542,-0.8768,Negative,,,0.113,,,0.0,0.0,
314a4242d9967700c5d927ac3a57c8bc,"I booked a first class trip for two on Delta Airlines using my Delta Sky-miles Platinum Card. We were flying from La Guardia to Houston. It’s about a four hour flight. For me, any flight over two hours I tend to fly first class. Unless, the ticket value is exceptional. Although I’ve held this card for sometime now, I’ve only flown first class twice on Delta. I generally use Delta to fly to Atlanta, which is approximately two hours. Anyway, the trip began with the rep at the gate informing us that we wouldn’t be able to sit together due to a broken seat. I was like that blows but whatever. Then I thought to ask the Delta Rep if maybe they could simply inquire with the passenger; who one of would be sat next to, if they didn’t mind switching to a different seat (still in first class but with no on occupying the seat next to it). I was told by the Delta Rep, that I should do it myself. Which, if that’s their policy, I get! He offered no other remedy. Maybe he could’ve said: hey, I realize it’s a bit of an inconvenience, separating you and if it’s important for you to be seated together; I could move you but you’d be losing first class service (which is much on Delta anyway). I just felt that there was no regard for professionalism. It matter of fact and deal with it attitude. The kicker was this, we boarded the plane and the “first class” Stewardess was no prize either. I will give this though, she did assist in getting us seated together. She then took drink and food orders. My order was taken first. Apparently, too many people ordered the chicken salad dish. She came back to me and here’s the dialogue: I can’t give you the chicken dish, you’ll have to have the pastrami sandwich. I said well I’ll pass, because I don’t eat pastrami. But how does that work anyway, you told me my choices and I selected like everyone else? She says we ran out of the chicken. I say, but you took my order first? She says well in looking at the medallion status, you fall to the bottom. What was so crazy about that is that I purchased both first class tickets and she brings my boyfriend the chicken salad! We both laughed like hell! Again, to her defense it could only be the Delta Airline to blame. No ideal how she decided he got to eat over me though. There is clearly no  training on tact or etiquette. And if I’m wrong in that statement; there is either no policy in place for common occurrences. The whole point of this review is to hopefully save anyone from wasting money on Delta first class. I’ve flown first class on American Airlines quite a few times also and have had zero complaints. Their planes even appear to be nicer. The meal thing wouldn't happen either as you select it 30 days to 24 hours before your flight. I’ll be getting rid of the Delta card. It serves no purpose.",1.83,bad,First Class,Couple Leisure,United States,6,Check-in & Boarding,0.4619539739941294,-0.9728,Negative,,,,,,,,
32bfceaf157296474fae3c2dc088459b,"Atlanta to Milwaukee. Apparently when climbing into my window seat my iPhone dropped out of my pocket onto the Aisle seat. When that seat's occupant boarded she assumed it was left by someone from the previous flight and, without checking with those around her, turned it into the Flight Attendant. I discovered this when we landed and I realized my phone was missing. The Flight Attendant explained that he'd given it to the Gate Attendant back in Atlanta, and even provided her name. He provided all the information from the flight and as soon as I arrived home I filled out the online information. All I have received are two ""No Reply"" emails explaining that once three weeks elapse they stop looking. Today is three weeks.",1.0,bad,Economy Class,Business,United States,0,Luggage & Baggage,0.5838062815783732,-0.5267,Negative,,0.0,,,,,,
32f23f18bd9f0284fe3fe7d466b0f609,"I have a flight scheduled for June. When I made my reservation mid January of this year, I inadvertently booked my round-trip ticket to leave the same day I am going there. Although it took some transferring and time on hold, once I got to the right place, they corrected this error for me even though it was an economy ticket and were very thoughtful and helpful about it.",3.0,medium,Economy Class,Family Leisure,United States,5,WiFi & Entertainment,0.5585136109679073,0.3883,Positive,,0.382,,,,,,
334d4a277da44c4c2402cd9571a65fbf,"I flew Delta from Accra, Ghana to Boston transiting in France. The check in process in Accra delayed for about 3 hours due to a system failure so essentially our baggage didn't make it to Boston. Due to the system failure, Delta couldn't pull up my records which it later turned out, they had wrongfully assigned my baggage to another person. Basically it took Delta 3 weeks to find and deliver my bags. To add insult to injury, Delta decided to compensate me with $100, and even that, it's a voucher I have to use towards my next ticket purchase with Delta. Such an appalling gesture from Delta after this grueling ordeal; from terrible experience in their sister Air France flight to wasting my time for 3 weeks. I will not fly Delta again.",1.86,bad,Economy Class,Solo Leisure,United States,5,WiFi & Entertainment,0.4982922740742463,-0.9678,Negative,,,,,,0.0,0.0,
339158f64da0ec340ae9b549f39da043,"Indianapolis to Atlanta. They are just awful, they cancelled my flight 3 times spent over an hour to get rebooked. Changed my route completely and also gave me the middle seat even though I specially told them I needed a window seat. Apparently booking 2-3 months ahead of time does not mean anything. First time and probably my last.",1.0,bad,Economy Class,Solo Leisure,United States,5,WiFi & Entertainment,0.47120377765104154,-0.6124,Negative,0.0,,,,,,-0.25,
340227f521ed78797386928a994d7148,"Athens to Sarasota via Amsterdam / Atlanta. Delta has refused to give me mileage credit for a flight to Europe. Apparently their ""partner"" KLM somehow snagged the miles even though I booked through Delta. Delta wouldn't help me. I needed the mileage to maintain my medallion status. I don't want it now. I am done with Delta. I am done paying premium prices to get ripped off. There are many, many cheaper ways to fly to Europe now. No more Bad Delta for me.",1.86,bad,Economy Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.33715303266373803,-0.0354,Neutral,,,,,,,,0.0
341003ef9233f12a33248012e4ba1c56,"Lexington to Atlanta. This experience has been a nightmare for the last week! So called veterans giving misinformation, on-hold and 2 hour call backs are the norm for Delta. After a long wait, disconnected from supervisor with no callback. No, she didn’t hang up due to rudeness. Connection was lost while she was in mid sentence. What has happened to Delta? Right now, their competition does not need to advertise. Delta will run off the loyal long-term customers on their own. Pitiful!",3.67,medium,Economy Class,Business,United States,3,Flight Delays & Scheduling,0.4877444672318538,-0.7368,Negative,,,,-0.318,,,0.0,
343c8f979a25b66d344f72f2971481c7,"Tried to leave Monday. Plane failed, flight cancelled. Tues at Spokane, passenger check-in electronics failed. Tues at MSP. Plane failed. Waiting on replacement. 3 faults in 2 legs. Provided overnight at Ramada, an aged facility. Dirty cup found in room. 15 miles from anywhere. Not provided food vouchers, food was priced for its captive market. Inadequate explanation at Spokane led to long, slow, line. Called customer service on Delta provided card. First contact was not fluent. And would not make a reschedule without a fee. He did forward me to someone that would, but has to retell the story.",2.0,medium,Economy Class,Couple Leisure,United States,5,WiFi & Entertainment,0.35335894071865187,-0.872,Negative,,,0.0,,,,0.0,0.0
